employer_id,employer_name,employer_url,vacancy_id,vacancy_name,vacancy_url,query
5739596,ТЭК-СИСТЕМС,https://hh.ru/employer/5739596,128532580,Инженер-проектировщик,https://hh.ru/vacancy/128532580,техподдержка
12031862,Лид-Быт,https://hh.ru/employer/12031862,128226477,Помощник электрика/начинающий мастер,https://hh.ru/vacancy/128226477,техподдержка
11348,Машимпэкс,https://hh.ru/employer/11348,127993410,Инженер по электротехническому оборудованию,https://hh.ru/vacancy/127993410,техподдержка
2723603,AERODISK,https://hh.ru/employer/2723603,126774463,Инженер сопровождения СХД,https://hh.ru/vacancy/126774463,техподдержка
3359589,ЧПОУ СРШ (коллеж) Анны Муратовой,https://hh.ru/employer/3359589,127993382,Специалист в онлайн-школу,https://hh.ru/vacancy/127993382,техподдержка
11348,Машимпэкс,https://hh.ru/employer/11348,127993372,Инженер по электротехническому оборудованию,https://hh.ru/vacancy/127993372,техподдержка
1717402,ЦВМиР Сибирь,https://hh.ru/employer/1717402,126827891,Специалист по технической поддержке,https://hh.ru/vacancy/126827891,техподдержка
112143,ИСРАТЭК,https://hh.ru/employer/112143,121079495,Аналитик 1С:ERP (техническая поддержка),https://hh.ru/vacancy/121079495,техподдержка
4039388,НАХОДКА,https://hh.ru/employer/4039388,128428703,Инженер технической поддержки,https://hh.ru/vacancy/128428703,техподдержка
4774049,Микстелл,https://hh.ru/employer/4774049,126460640,Специалист по оформлению страховых полисов КАСКО+ОСАГО,https://hh.ru/vacancy/126460640,техподдержка
4774049,Микстелл,https://hh.ru/employer/4774049,127859390,Специалист по продлению полисов ОСАГО,https://hh.ru/vacancy/127859390,техподдержка
5548990,Смарт Техно,https://hh.ru/employer/5548990,128730098,Технический директор,https://hh.ru/vacancy/128730098,техподдержка
981,Калашников,https://hh.ru/employer/981,127632809,Слесарь-ремонтник станков с ПУ,https://hh.ru/vacancy/127632809,техподдержка
10477195,Самолет Плюс,https://hh.ru/employer/10477195,127945112,Менеджер по продажам недвижимости,https://hh.ru/vacancy/127945112,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,128614887,Системный администратор (Якутия),https://hh.ru/vacancy/128614887,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,128614815,Системный администратор (Якутия),https://hh.ru/vacancy/128614815,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,128613687,Системный администратор (Якутия),https://hh.ru/vacancy/128613687,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,128613491,Системный администратор (Якутия),https://hh.ru/vacancy/128613491,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,128613339,Системный администратор (Якутия),https://hh.ru/vacancy/128613339,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,128612566,Системный администратор (Якутия),https://hh.ru/vacancy/128612566,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,126866338,Системный администратор (Якутия),https://hh.ru/vacancy/126866338,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,126866134,Системный администратор (Якутия),https://hh.ru/vacancy/126866134,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,126865496,Системный администратор (Якутия),https://hh.ru/vacancy/126865496,техподдержка
1031898,Артель старателей Дражник,https://hh.ru/employer/1031898,125932127,Системный администратор (Якутия),https://hh.ru/vacancy/125932127,техподдержка
34970,Элком-Электро,https://hh.ru/employer/34970,127705487,Технико-коммерческий инженер НКУ,https://hh.ru/vacancy/127705487,техподдержка
10854939,Моспрофи,https://hh.ru/employer/10854939,128700189,Оператор на чаты (монгольский язык),https://hh.ru/vacancy/128700189,техподдержка
11207019,Аякс,https://hh.ru/employer/11207019,128700183,Начинающий специалист / Эксперт хаусхолдер,https://hh.ru/vacancy/128700183,техподдержка
5603511,Техноточка,https://hh.ru/employer/5603511,128860462,Специалист технической поддержки 1С,https://hh.ru/vacancy/128860462,техподдержка
733,ЛАНИТ,https://hh.ru/employer/733,128860324,Специалист клиентской поддержки Единого диспетчерского центра в Москве,https://hh.ru/vacancy/128860324,техподдержка
3767717,ТБ Сервис,https://hh.ru/employer/3767717,126815535,Технолог отдела продаж,https://hh.ru/vacancy/126815535,техподдержка
1166531,АБН,https://hh.ru/employer/1166531,128860424,Инженер сети передачи данных,https://hh.ru/vacancy/128860424,техподдержка
1066018,Брусника,https://hh.ru/employer/1066018,128860213,Администратор,https://hh.ru/vacancy/128860213,техподдержка
963325,ТЕСТПРИБОР,https://hh.ru/employer/963325,127944505,Инженер-конструктор,https://hh.ru/vacancy/127944505,техподдержка
4319364,ИТКО,https://hh.ru/employer/4319364,127944393,Системный администратор,https://hh.ru/vacancy/127944393,техподдержка
5432854,Автономная некоммерческая организация Центр Содействия Развитию Предпринимательства Новосибирской Области,https://hh.ru/employer/5432854,128859902,"Консультант по системе ""Честный знак""",https://hh.ru/vacancy/128859902,техподдержка
8923621,Росхим,https://hh.ru/employer/8923621,128859856,"Ведущий инженер-химик (аналитическое сопровождение), ""Метадинеа""",https://hh.ru/vacancy/128859856,техподдержка
3808162,RAKETA,https://hh.ru/employer/3808162,93135640,Tech Lead Developer,https://hh.ru/vacancy/93135640,техподдержка
1756060,СоветникПРОФ,https://hh.ru/employer/1756060,127275323,Телемаркетолог,https://hh.ru/vacancy/127275323,техподдержка
11207019,Аякс,https://hh.ru/employer/11207019,128699485,Начинающий специалист / Эксперт хаусхолдер,https://hh.ru/vacancy/128699485,техподдержка
1012479,Дирекция театрально-зрелищных касс,https://hh.ru/employer/1012479,128626540,Маркетолог/специалист интернет-рекламы,https://hh.ru/vacancy/128626540,техподдержка
3700419,Программный Инжиниринг и Технологии,https://hh.ru/employer/3700419,128859569,Ведущий инженер технической поддержки,https://hh.ru/vacancy/128859569,техподдержка
2497484,Glassford Global,https://hh.ru/employer/2497484,128171421,Специалист по дистанционному контролю качества,https://hh.ru/vacancy/128171421,техподдержка
39305,Газпром нефть,https://hh.ru/employer/39305,128173203,Специалист технической поддержки 1С (2я линия),https://hh.ru/vacancy/128173203,техподдержка
3731347,Онлайн-школа Тетрика,https://hh.ru/employer/3731347,128564042,Руководитель группы вторичных продаж,https://hh.ru/vacancy/128564042,техподдержка
4381172,Бочаров Евгений Геннадьевич,https://hh.ru/employer/4381172,128370014,Водитель такси Бизнес класса,https://hh.ru/vacancy/128370014,техподдержка
588914,Aviasales.ru,https://hh.ru/employer/588914,128369980,Программист 1С,https://hh.ru/vacancy/128369980,техподдержка
9139,МЦ-Сервис Инжиниринг,https://hh.ru/employer/9139,128127887,Специалист сопровождения ПО (2 линия),https://hh.ru/vacancy/128127887,техподдержка
214660,Аэродинамика,https://hh.ru/employer/214660,128735524,Главный специалист отдела поддержки инфраструктуры и производственных технологий,https://hh.ru/vacancy/128735524,техподдержка
1628506,informUnity,https://hh.ru/employer/1628506,128563654,Специалист сервиса и поддержки Битрикс24,https://hh.ru/vacancy/128563654,техподдержка
798923,VOXYS,https://hh.ru/employer/798923,128698348,Специалист технической поддержки на чатах,https://hh.ru/vacancy/128698348,техподдержка
6093775,Aston,https://hh.ru/employer/6093775,128858971,1С разработчик (ученик),https://hh.ru/vacancy/128858971,техподдержка
12409154,Сигнал,https://hh.ru/employer/12409154,128095222,Технический скаут с IT-скиллами,https://hh.ru/vacancy/128095222,техподдержка
919527,Норгау Руссланд,https://hh.ru/employer/919527,128615571,Сервисный инженер ВИМ,https://hh.ru/vacancy/128615571,техподдержка
738496,"Расходные Материалы, Компания",https://hh.ru/employer/738496,128858896,Системный администратор,https://hh.ru/vacancy/128858896,техподдержка
19623,Simple,https://hh.ru/employer/19623,125444909,Системный аналитик 1С ERP,https://hh.ru/vacancy/125444909,техподдержка
19623,Simple,https://hh.ru/employer/19623,125268600,Системный аналитик 1С ERP,https://hh.ru/vacancy/125268600,техподдержка
10477195,Самолет Плюс,https://hh.ru/employer/10477195,128127294,Риелтор,https://hh.ru/vacancy/128127294,техподдержка
622121,MCORE,https://hh.ru/employer/622121,128858662,Выездной инженер технической поддержки/системный администратор,https://hh.ru/vacancy/128858662,техподдержка
3776,МТС,https://hh.ru/employer/3776,128516959,Инженер по подключению корпоративных клиентов,https://hh.ru/vacancy/128516959,техподдержка
700805,Компания Органика,https://hh.ru/employer/700805,128655640,Разработчик-программист 1С,https://hh.ru/vacancy/128655640,техподдержка
700805,Компания Органика,https://hh.ru/employer/700805,127859003,Аналитик техподдержки,https://hh.ru/vacancy/127859003,техподдержка
3978409,Компит Про,https://hh.ru/employer/3978409,128563155,Инженер предпродажной подготовки/Presale Engineer (серверное оборудование),https://hh.ru/vacancy/128563155,техподдержка
3278233,Novobort,https://hh.ru/employer/3278233,127356504,Менеджер по работе с клиентами,https://hh.ru/vacancy/127356504,техподдержка
1111042,Суши Wok,https://hh.ru/employer/1111042,128001578,Системный администратор,https://hh.ru/vacancy/128001578,техподдержка
11651275,Rizz.Market,https://hh.ru/employer/11651275,128563081,Менеджер по продажам,https://hh.ru/vacancy/128563081,техподдержка
1512045,Новая Школа Королев,https://hh.ru/employer/1512045,128858508,Учитель математики,https://hh.ru/vacancy/128858508,техподдержка
3106807,Телеос-1,https://hh.ru/employer/3106807,127989465,Инженер по сетевым технологиям,https://hh.ru/vacancy/127989465,техподдержка
9751160,rodinka.recruitment (ИП Звездин Егор Романович),https://hh.ru/employer/9751160,127989437,Менеджер по маркетплейсу Wildberries / WB,https://hh.ru/vacancy/127989437,техподдержка
1827619,ГБУЗ МО Видновская клиническая больница,https://hh.ru/employer/1827619,128858384,Специалист технической поддержки,https://hh.ru/vacancy/128858384,техподдержка
11122385,МК Генетика-Урал,https://hh.ru/employer/11122385,128562840,Бухгалтер,https://hh.ru/vacancy/128562840,техподдержка
1346,"Черкизово, Группа предприятий",https://hh.ru/employer/1346,128858347,Специалист по технической поддержке,https://hh.ru/vacancy/128858347,техподдержка
2021312,Скандинавский центр здоровья,https://hh.ru/employer/2021312,127212345,Специалист технической поддержки,https://hh.ru/vacancy/127212345,техподдержка
169889,ОНЛАЙН,https://hh.ru/employer/169889,128376881,Системный администратор,https://hh.ru/vacancy/128376881,техподдержка
1346,"Черкизово, Группа предприятий",https://hh.ru/employer/1346,128858326,Специалист по технической поддержке,https://hh.ru/vacancy/128858326,техподдержка
2624,Velikan,https://hh.ru/employer/2624,128858313,"Мастер цеха технического обслуживания и ремонта в ДЦ ""EXEED/SOLLERS Центр Измайлово""",https://hh.ru/vacancy/128858313,техподдержка
1346,"Черкизово, Группа предприятий",https://hh.ru/employer/1346,128858302,Специалист по технической поддержке,https://hh.ru/vacancy/128858302,техподдержка
1575433,Объединенная судостроительная корпорация,https://hh.ru/employer/1575433,127770588,Специалист технической поддержки (работа в офисе),https://hh.ru/vacancy/127770588,техподдержка
1010480,Денвик,https://hh.ru/employer/1010480,127942646,Программист 1С,https://hh.ru/vacancy/127942646,техподдержка
9887104,Лемниската,https://hh.ru/employer/9887104,128858266,Системный администратор,https://hh.ru/vacancy/128858266,техподдержка
11209683,КДП,https://hh.ru/employer/11209683,126082741,Системный администратор,https://hh.ru/vacancy/126082741,техподдержка
11335496,Донецкое Кабельное Телевидение,https://hh.ru/employer/11335496,128740499,Инженер технической поддержки,https://hh.ru/vacancy/128740499,техподдержка
1346,"Черкизово, Группа предприятий",https://hh.ru/employer/1346,128858241,Специалист по технической поддержке,https://hh.ru/vacancy/128858241,техподдержка
2827627,ПК Теплосила,https://hh.ru/employer/2827627,128858228,"Сервисный менеджер (теплотехника, теплоэнергетика)",https://hh.ru/vacancy/128858228,техподдержка
1696498,Ристретто,https://hh.ru/employer/1696498,128858214,Менеджер по электронному обучению,https://hh.ru/vacancy/128858214,техподдержка
12393558,Девяткова Екатерина Андреевна,https://hh.ru/employer/12393558,128858199,Менеджер по входящему рекрутингу,https://hh.ru/vacancy/128858199,техподдержка
11184406,Геращенко Ксения Сергеевна,https://hh.ru/employer/11184406,128858151,Системный администратор / Специалист по поддержке IT-инфраструктуры,https://hh.ru/vacancy/128858151,техподдержка
3177,Первый Бит,https://hh.ru/employer/3177,123716785,Менеджер по работе с клиентами,https://hh.ru/vacancy/123716785,техподдержка
414,Металлокомплект-М,https://hh.ru/employer/414,128421374,Специалист технической поддержки,https://hh.ru/vacancy/128421374,техподдержка
9544882,Хэли Евразия,https://hh.ru/employer/9544882,128698094,Инженер технической поддержки,https://hh.ru/vacancy/128698094,техподдержка
3364585,ССПБ,https://hh.ru/employer/3364585,128858077,Сервисный инженер,https://hh.ru/vacancy/128858077,техподдержка
2180,Ozon,https://hh.ru/employer/2180,128858069,"Специалист технической поддержки, Москва, Ozon Tech",https://hh.ru/vacancy/128858069,техподдержка
9550692,ЕДОСТАВКА,https://hh.ru/employer/9550692,128858065,Курьер в Самокат,https://hh.ru/vacancy/128858065,техподдержка
9550692,ЕДОСТАВКА,https://hh.ru/employer/9550692,128858066,Курьер в Самокат,https://hh.ru/vacancy/128858066,техподдержка
3196410,Промпринт,https://hh.ru/employer/3196410,127942380,Сервисный инженер,https://hh.ru/vacancy/127942380,техподдержка
4895090,Логистика Плюс,https://hh.ru/employer/4895090,128858018,"Менеджер по маркировке ""Честный Знак""",https://hh.ru/vacancy/128858018,техподдержка
4895090,Логистика Плюс,https://hh.ru/employer/4895090,128858003,"Менеджер по маркировке ""Честный Знак""",https://hh.ru/vacancy/128858003,техподдержка
6033003,1С:БухОбслуживание.ТэнчПро,https://hh.ru/employer/6033003,128367864,Главный бухгалтер (бухгалтер-эксперт),https://hh.ru/vacancy/128367864,техподдержка
9533698,Виленум,https://hh.ru/employer/9533698,128857964,Специалист по маркировке (Честный знак),https://hh.ru/vacancy/128857964,техподдержка
552361,Харменс Молоково,https://hh.ru/employer/552361,128857879,Системный администратор,https://hh.ru/vacancy/128857879,техподдержка
87021,WILDBERRIES,https://hh.ru/employer/87021,128562458,Менеджер поддержки покупателей,https://hh.ru/vacancy/128562458,техподдержка
87021,WILDBERRIES,https://hh.ru/employer/87021,128562619,Менеджер поддержки покупателей,https://hh.ru/vacancy/128562619,техподдержка
38367,МИЛЛАБ,https://hh.ru/employer/38367,108245124,Менеджер по продажам (лабораторное и испытательное оборудование),https://hh.ru/vacancy/108245124,техподдержка
4934,билайн,https://hh.ru/employer/4934,127988488,Руководитель направления эксплуатация инженерного оборудования,https://hh.ru/vacancy/127988488,техподдержка
1197,Виноторговая компания Форт,https://hh.ru/employer/1197,128739872,Системный администратор,https://hh.ru/vacancy/128739872,техподдержка
4160429,ИнноДрайв,https://hh.ru/employer/4160429,128562070,Инженер по применению (электропривод),https://hh.ru/vacancy/128562070,техподдержка
11133,Jetcom,https://hh.ru/employer/11133,127942035,Менеджер по продаже оборудования,https://hh.ru/vacancy/127942035,техподдержка
9048659,Векторфарм,https://hh.ru/employer/9048659,128125833,Системный администратор,https://hh.ru/vacancy/128125833,техподдержка
3785850,Красноярский музыкальный театр,https://hh.ru/employer/3785850,128857777,Начальник автотранпортного цеха,https://hh.ru/vacancy/128857777,техподдержка
677628,ФН Машины,https://hh.ru/employer/677628,128857773,Инженер-геодезист,https://hh.ru/vacancy/128857773,техподдержка
9852317,ПолимерКраска,https://hh.ru/employer/9852317,128367425,Менеджер по работе с клиентами,https://hh.ru/vacancy/128367425,техподдержка
94402,Центр Метиз,https://hh.ru/employer/94402,128367400,Инженер по сварочному оборудованию (технический специалист),https://hh.ru/vacancy/128367400,техподдержка
1197,Виноторговая компания Форт,https://hh.ru/employer/1197,128739711,Специалист технической поддержки,https://hh.ru/vacancy/128739711,техподдержка
626,GS Group,https://hh.ru/employer/626,127816812,Ведущий конструктор,https://hh.ru/vacancy/127816812,техподдержка
2368944,Семья,https://hh.ru/employer/2368944,127563401,Ведущий программист 1С,https://hh.ru/vacancy/127563401,техподдержка
10867304,Пастухов Владимир Юрьевич,https://hh.ru/employer/10867304,127941891,Начинающий специалист по оформлению персонала,https://hh.ru/vacancy/127941891,техподдержка
7465,Rendez-Vous,https://hh.ru/employer/7465,127939798,Ведущий сетевой инженер / NetOps,https://hh.ru/vacancy/127939798,техподдержка
2587781,Интабия,https://hh.ru/employer/2587781,128739569,Системный администратор,https://hh.ru/vacancy/128739569,техподдержка
3874061,Кэрот Бродкаст,https://hh.ru/employer/3874061,128367255,Инженер-разработчик МК,https://hh.ru/vacancy/128367255,техподдержка
7172,"Лента, федеральная розничная сеть",https://hh.ru/employer/7172,128739531,"Инженер технической поддержки (ТЦ ""Мозайка"")",https://hh.ru/vacancy/128739531,техподдержка
1589180,Интернет Проекты,https://hh.ru/employer/1589180,128125467,Специалист технической поддержки,https://hh.ru/vacancy/128125467,техподдержка
1150044,КемИнС,https://hh.ru/employer/1150044,128425653,Инженер-конструктор,https://hh.ru/vacancy/128425653,техподдержка
2733062,Лига Цифровой Экономики,https://hh.ru/employer/2733062,128714684,Специалист (1 линия поддержки),https://hh.ru/vacancy/128714684,техподдержка
4280370,Гэлакси,https://hh.ru/employer/4280370,127987844,Специалист 1С,https://hh.ru/vacancy/127987844,техподдержка
41862,Контур,https://hh.ru/employer/41862,128857531,Серверный инженер,https://hh.ru/vacancy/128857531,техподдержка
7172,"Лента, федеральная розничная сеть",https://hh.ru/employer/7172,128125273,Инженер технической поддержки (г. Зеленоград),https://hh.ru/vacancy/128125273,техподдержка
9676088,Килязов Дмитрий Сергеевич,https://hh.ru/employer/9676088,128857430,Стажёр по техподдержке Битрикс24 / Bitrix24,https://hh.ru/vacancy/128857430,техподдержка
10405775,Иващенко Анатолий Андреевич,https://hh.ru/employer/10405775,127941417,Специалист по подбору кадров,https://hh.ru/vacancy/127941417,техподдержка
1144203,Интеград,https://hh.ru/employer/1144203,128857243,Инженер технической поддержки,https://hh.ru/vacancy/128857243,техподдержка
1888840,КРОН,https://hh.ru/employer/1888840,128697239,Специалист по работе с проектными организациями,https://hh.ru/vacancy/128697239,техподдержка
2653568,Well fitness (ООО Оптима Импорт),https://hh.ru/employer/2653568,128857074,Менеджер по оптовым продажам спортивного оборудования,https://hh.ru/vacancy/128857074,техподдержка
5735829,Премьер,https://hh.ru/employer/5735829,128738813,Сотрудник в доставку,https://hh.ru/vacancy/128738813,техподдержка
1502180,"Zoomlion Heavy Industry Science&Technology Co., Ltd.",https://hh.ru/employer/1502180,128857043,Бухгалтер по учету валютных банковских операций,https://hh.ru/vacancy/128857043,техподдержка
1977773,EDBOX.ES,https://hh.ru/employer/1977773,128561008,Технический специалист (Геткурс),https://hh.ru/vacancy/128561008,техподдержка
4643258,Atomic Protocol Systems OU,https://hh.ru/employer/4643258,127986970,Агент поддержки / Support Agent,https://hh.ru/vacancy/127986970,техподдержка
9105870,Трафик - агентство СОДА,https://hh.ru/employer/9105870,128738704,Проджект менеджер IT / Ассистент IT,https://hh.ru/vacancy/128738704,техподдержка
10867304,Пастухов Владимир Юрьевич,https://hh.ru/employer/10867304,128124510,Специалист по оформлению сотрудников (без рекрутинга),https://hh.ru/vacancy/128124510,техподдержка
58500,"Содружество, Группа компаний",https://hh.ru/employer/58500,128856933,Системный аналитик 1С:ЗУП,https://hh.ru/vacancy/128856933,техподдержка
58500,"Содружество, Группа компаний",https://hh.ru/employer/58500,128856934,Системный аналитик 1С:ЗУП,https://hh.ru/vacancy/128856934,техподдержка
58500,"Содружество, Группа компаний",https://hh.ru/employer/58500,128856935,Системный аналитик 1С:ЗУП,https://hh.ru/vacancy/128856935,техподдержка
590367,Балтийский Текстиль,https://hh.ru/employer/590367,128539662,Менеджер сопровождения клиентов,https://hh.ru/vacancy/128539662,техподдержка
9575912,Тальке Раша,https://hh.ru/employer/9575912,127940921,Инженер роботизированных складских погрузчиков,https://hh.ru/vacancy/127940921,техподдержка
11538765,АСТ Капитал,https://hh.ru/employer/11538765,128856741,Инженер технической поддержки,https://hh.ru/vacancy/128856741,техподдержка
1035394,"Красное & Белое, розничная сеть",https://hh.ru/employer/1035394,114567941,Специалист технической поддержки 1С департамента ИТ,https://hh.ru/vacancy/114567941,техподдержка
5167691,Teamline Consult,https://hh.ru/employer/5167691,127940719,Младший веб-разработчик (fullstack),https://hh.ru/vacancy/127940719,техподдержка
3202749,AG GROUP LLC,https://hh.ru/employer/3202749,128696647,Главный инженер AG LOFT (лофтовые площадки для проведения мероприятий),https://hh.ru/vacancy/128696647,техподдержка
116005,Научно-внедренческое предприятие Астрафарм,https://hh.ru/employer/116005,123699107,Ветеринарный врач - консультант/ветеринарный представитель,https://hh.ru/vacancy/123699107,техподдержка
56551,AZIMUT Hotels,https://hh.ru/employer/56551,128469299,Специалист службы информационных технологий,https://hh.ru/vacancy/128469299,техподдержка
49357,"МАГНИТ, Розничная сеть",https://hh.ru/employer/49357,125429117,Сервисный инженер,https://hh.ru/vacancy/125429117,техподдержка
2851802,JSA Group,https://hh.ru/employer/2851802,128737985,Инженер техподдержки пользователей,https://hh.ru/vacancy/128737985,техподдержка
5591530,IT-hunters,https://hh.ru/employer/5591530,119508256,Media buyer (Fb + in-app),https://hh.ru/vacancy/119508256,техподдержка
978065,Прайм Топ,https://hh.ru/employer/978065,127006401,Специалист по технической поддержке продаж ЛКМ,https://hh.ru/vacancy/127006401,техподдержка
18796,ВОДОВОЗ.RU,https://hh.ru/employer/18796,128443457,Дежурный системный администратор,https://hh.ru/vacancy/128443457,техподдержка
18796,ВОДОВОЗ.RU,https://hh.ru/employer/18796,128819811,Руководитель IT отдела,https://hh.ru/vacancy/128819811,техподдержка
9133998,МОСС РАЗВИТИЕ,https://hh.ru/employer/9133998,128737905,Техник по обслуживанию слаботочных систем в ЖК «Веспер Тверская»,https://hh.ru/vacancy/128737905,техподдержка
10280369,Ерошко Владимир Владиславович,https://hh.ru/employer/10280369,128560162,Оператор техподдержки (чат),https://hh.ru/vacancy/128560162,техподдержка
10280369,Ерошко Владимир Владиславович,https://hh.ru/employer/10280369,128560163,Оператор техподдержки (чат),https://hh.ru/vacancy/128560163,техподдержка
10280369,Ерошко Владимир Владиславович,https://hh.ru/employer/10280369,128560164,Оператор техподдержки (чат),https://hh.ru/vacancy/128560164,техподдержка
3740921,IT Target,https://hh.ru/employer/3740921,128696416,Помощник системного администратора,https://hh.ru/vacancy/128696416,техподдержка
2733062,Лига Цифровой Экономики,https://hh.ru/employer/2733062,121118507,Специалист технической поддержки,https://hh.ru/vacancy/121118507,техподдержка
87021,WILDBERRIES,https://hh.ru/employer/87021,127985726,"Оператор по работе с входящими звонками, WB банк",https://hh.ru/vacancy/127985726,техподдержка
87021,WILDBERRIES,https://hh.ru/employer/87021,127985701,"Оператор по работе с обращениями, WB банк",https://hh.ru/vacancy/127985701,техподдержка
87021,WILDBERRIES,https://hh.ru/employer/87021,127985581,"Оператор по работе с обращениями, WB банк",https://hh.ru/vacancy/127985581,техподдержка
12457314,Обратные коммуникации,https://hh.ru/employer/12457314,127940263,Системный администратор,https://hh.ru/vacancy/127940263,техподдержка
12457314,Обратные коммуникации,https://hh.ru/employer/12457314,127940264,Системный администратор,https://hh.ru/vacancy/127940264,техподдержка
3887016,IQ English,https://hh.ru/employer/3887016,128871939,Специалист клиентской поддержки с функцией продаж (онлайн-школа английского IQEnglish),https://hh.ru/vacancy/128871939,customer support
9355359,Руфил Консалтинг,https://hh.ru/employer/9355359,128754123,Regional Sales Manager – Chemicals for Plastic Packaging,https://hh.ru/vacancy/128754123,customer support
3509758,Evercode Lab,https://hh.ru/employer/3509758,128446890,IT Compliance Support Specialist,https://hh.ru/vacancy/128446890,customer support
9966858,Tiger Technologies,https://hh.ru/employer/9966858,128864237,Customer Support Specialist / Специалист клиентской поддержки,https://hh.ru/vacancy/128864237,customer support
4976119,Trip.com Group,https://hh.ru/employer/4976119,128700337,Senior Product QA Specialist,https://hh.ru/vacancy/128700337,customer support
588914,Aviasales.ru,https://hh.ru/employer/588914,127944026,Аналитик данных (Support),https://hh.ru/vacancy/127944026,customer support
10100339,You+Baby Studio,https://hh.ru/employer/10100339,128563697,Менеджер отделов клиентского цикла (Booking-to-Delivery),https://hh.ru/vacancy/128563697,customer support
10854939,Моспрофи,https://hh.ru/employer/10854939,127932734,Специалист поддержки со знанием азербайджанского языка / Azərbaycan dilini bilən mütəxəssis,https://hh.ru/vacancy/127932734,customer support
3505109,Траст Технолоджиз,https://hh.ru/employer/3505109,128100158,Инженер технической поддержки (Информационная безопасность),https://hh.ru/vacancy/128100158,customer support
3840611,КЛ Инвест Групп,https://hh.ru/employer/3840611,128682134,"Комьюнити-менеджер (со знанием английского языка, Customer support)",https://hh.ru/vacancy/128682134,customer support
4499752,Axiom JDK,https://hh.ru/employer/4499752,128681605,Инженер технической поддержки клиентов (Customer Support Engineer),https://hh.ru/vacancy/128681605,customer support
1384489,Гуру сервис,https://hh.ru/employer/1384489,125344683,Customer Support Specialist (1 level),https://hh.ru/vacancy/125344683,customer support
4280547,Контакт,https://hh.ru/employer/4280547,127794106,Менеджер по работе с входящими обращениями клиентов (испанский / английский языки),https://hh.ru/vacancy/127794106,customer support
11938957,Крикунова Анастасия Евгеньевна,https://hh.ru/employer/11938957,128323981,Customer Support Operator (LATAM),https://hh.ru/vacancy/128323981,customer support
709383,Rubius,https://hh.ru/employer/709383,127870697,Customer success and support,https://hh.ru/vacancy/127870697,customer support
9509462,Параллели,https://hh.ru/employer/9509462,128671766,Customer Service Specialist (International Auto Parts Sales),https://hh.ru/vacancy/128671766,customer support
2638920,РАКЕТА ПРОДЖЕКТ,https://hh.ru/employer/2638920,128317987,Junior account manager / Аккаунт-Менеджер,https://hh.ru/vacancy/128317987,customer support
776314,Бьюти-ретейлер Золотое Яблоко,https://hh.ru/employer/776314,128478276,Customer care specialist,https://hh.ru/vacancy/128478276,customer support
11323004,JT marketing,https://hh.ru/employer/11323004,128315110,Customer Support Team Lead,https://hh.ru/vacancy/128315110,customer support
10854939,Моспрофи,https://hh.ru/employer/10854939,124900935,Оператор на чаты (узбекский язык),https://hh.ru/vacancy/124900935,customer support
3520239,M1,https://hh.ru/employer/3520239,128529489,TeamLead отдела поддержки и сопровождения вебмастеров (CPA),https://hh.ru/vacancy/128529489,customer support
5692713,Ок Софт,https://hh.ru/employer/5692713,128474407,Credit Policy Manager/Менеджер по кредитной политике,https://hh.ru/vacancy/128474407,customer support
856498,Леста Игры,https://hh.ru/employer/856498,128312171,AI Engineer,https://hh.ru/vacancy/128312171,customer support
8945513,PUSK,https://hh.ru/employer/8945513,123586979,Junior Support Manager (Customer Service Manager),https://hh.ru/vacancy/123586979,customer support
10812208,Мэтифан,https://hh.ru/employer/10812208,128309509,Юрист со знанием английского языка | Lawyer,https://hh.ru/vacancy/128309509,customer support
2016281,Kaiten,https://hh.ru/employer/2016281,128819705,Customer Support Specialist,https://hh.ru/vacancy/128819705,customer support
12439796,Property Developer,https://hh.ru/employer/12439796,128660517,Office Administrator,https://hh.ru/vacancy/128660517,customer support
12319319,Левин Виталий Геннадьевич,https://hh.ru/employer/12319319,128660473,Сustomer acquisition manager/Менеджер по привлечению клиентов,https://hh.ru/vacancy/128660473,customer support
11705733,Mercury Development,https://hh.ru/employer/11705733,128660065,Firmware Engineer (Android),https://hh.ru/vacancy/128660065,customer support
11705733,Mercury Development,https://hh.ru/employer/11705733,128569325,Firmware Engineer (Android),https://hh.ru/vacancy/128569325,customer support
8945513,PUSK,https://hh.ru/employer/8945513,123569414,Senior Compliance Officer/ Юрист-международник,https://hh.ru/vacancy/123569414,customer support
12455076,Mecca Nour,https://hh.ru/employer/12455076,127903561,Маркетолог,https://hh.ru/vacancy/127903561,customer support
3088229,Виво Рус (VIVO RUS LLC),https://hh.ru/employer/3088229,127051218,Sales support specialist,https://hh.ru/vacancy/127051218,customer support
4976119,Trip.com Group,https://hh.ru/employer/4976119,128515108,Social Media Manager (Russia Market),https://hh.ru/vacancy/128515108,customer support
